age,d13,d13a,co2,D13_wet,D13_dry,d13_wet,d13_dry
0,-20.68,-6.206666667,NA,NA,NA,NA,NA
0,-20.77,-6.206666667,NA,NA,NA,NA,NA
0.0031,-20.73,-6.37045,259.37,21.58097448,14.95097448,-27.36094854,-21.00734421
0.0061,-21.29,-6.52895,263.785,21.58221345,14.95221345,-27.51727965,-21.16470427
0.007,-21.48,-6.5765,263.6725,21.58218239,14.95218239,-27.56379553,-21.21152382
0.0078,-19.49,-6.618766667,263.5725,21.58215477,14.95215477,-27.60514297,-21.25314118
0.0084,-23.07,-6.650466667,244.1897143,21.57637261,14.94637261,-27.63066965,-21.27879843
0.009,-21.58,-6.682166667,252.9964948,21.57910962,14.94910962,-27.66430521,-21.31267083
0.0096,-20.77,-6.713866667,262.7283133,21.5819207,14.9519207,-27.69801109,-21.34661448
0.0102,-19.42,-6.7485,244.4463855,21.57645517,14.94645517,-27.72671103,-21.3754677
0.0107,-22.22,-6.78225,261.4379279,21.58156001,14.95156001,-27.76460648,-21.41364264
0.0112,-21.34,-6.816,258.7127027,21.5807864,14.9507864,-27.79690729,-21.4461496
0.0116,-20.59,-6.843,256.5325225,21.58015569,14.95015569,-27.8227367,-21.4721438
0.0121,-20.71,-6.87675,231.3,21.57199092,14.94199092,-27.84800403,-21.4975251
0.0135,-21.88,-6.97125,224.5461644,21.5694942,14.9394942,-27.9381328,-21.58822701
0.0149,-21.06,-7.06575,229.6291489,21.57138692,14.94138692,-28.03243835,-21.68316043
0.0169,-19.91,-7.20075,187.3773171,21.55253295,14.92253295,-28.14665132,-21.79800156
0.0189,-20.68,-7.33575,206.6817778,21.56210357,14.93210357,-28.28790679,-21.94023964
0.0216,-20.71,-7.351866667,202.1036913,21.55999926,14.92999926,-28.30168169,-21.95409136
0.0242,-21.22,-7.2574,198.2161538,21.55813605,14.92813605,-28.2074363,-21.85921866
0.0262,-19.64,-7.184733333,186.1879032,21.55187837,14.92187837,-28.13034983,-21.78158947
0.0282,-20.14,-7.112066667,218.8506838,21.56726895,14.93726895,-28.07385915,-21.72482605
0.0304,-20.63,-7.035733333,247.1874359,21.57732615,14.94732615,-28.00870649,-21.6593107
0.0327,-20.66,-6.972866667,239.02,21.57467199,14.94467199,-27.94464217,-21.59481129
0.037,-21.2,-6.855333333,214.1119679,21.56532729,14.93532729,-27.82069816,-21.46999916
0.0392,-20.72,-6.7952,213.5376707,21.56508612,14.93508612,-27.76160473,-21.41051819
0.0414,-22.21,-6.757116667,212.8298107,21.56478707,14.93478707,-27.72404071,-21.37270691
0.0443,-22.05,-6.723525,211.4272289,21.56418861,14.93418861,-27.69058854,-21.33903248
0.0473,-22.57,-6.688775,209.1084268,21.56318161,14.93318161,-27.65561359,-21.30382275
0.05,-21.13,-6.6575,204.4066184,21.56106958,14.93106958,-27.6229884,-21.27097123
0.0527,-23.63,-6.833675,200.7241138,21.55934632,14.92934632,-27.79380505,-21.44289295
0.0547,-20.82,-6.964175,200.881663,21.55942134,14.92942134,-27.92162232,-21.57154565
0.0567,-21.81,-7.094675,201.0392123,21.55949624,14.92949624,-28.04943946,-21.70019822
0.0586,-24.75,-7.21865,201.188884,21.55956729,14.92956729,-28.17086562,-21.82241803
0.0605,-24.84,-7.25525,201.3385558,21.55963824,14.92963824,-28.20676068,-21.85854802
0.062,-23.56,-7.091,204.5604292,21.5611402,14.9311402,-28.04740615,-21.69816191
0.0635,-23.36,-6.92675,211.1446567,21.56406708,14.93406708,-27.88940802,-21.53914997
0.066,-21.1,-6.653,222.1183691,21.5685596,14.9385596,-27.62571277,-21.27376027
0.0685,-21.02,-6.37925,233.0920815,21.57262912,14.94262912,-27.3616171,-21.00796489
0.0706,-20.91,-6.2287,242.31,21.57576266,14.94576266,-27.21723016,-20.86265438
0.0727,-23.72,-6.27665,240.6237313,21.57520737,14.94520737,-27.26363871,-20.90936261
0.0744,-20.55,-6.315466667,239.2586567,21.57475212,14.94475212,-27.30120212,-20.94716855
0.0762,-20.77,-6.356566667,237.8132836,21.57426439,14.94426439,-27.34096975,-20.9871929
0.0782,-22.03,-6.402233333,237.0900284,21.5740181,14.9440181,-27.38543751,-21.0319496
0.0801,-23.55,-6.443166667,237.4278663,21.57413333,14.94413333,-27.4256161,-21.07239137
0.0818,-20.05,-6.440333333,237.7301422,21.57423616,14.94423616,-27.4229405,-21.06969893
0.0836,-23.92,-6.437333333,238.0501991,21.57434474,14.94434474,-27.42010723,-21.06684784
0.0862,-19.35,-6.433,247.9720711,21.57757193,14.94757193,-27.41893782,-21.06569099
0.0888,-22.9,-6.428666667,261.5867155,21.58160178,14.95160178,-27.41853259,-21.06530834
0.091,-20.71,-6.4185,264.7052,21.58246648,14.95246648,-27.40940394,-21.05612547
0.0931,-22.96,-6.40135,266.3665333,21.58291887,14.95291887,-27.39304696,-21.03966448
0.0979,-20.41,-6.36215,270.1638667,21.58393202,14.95393202,-27.35563975,-21.00201925
0.1027,-22.61,-6.42735,263.2821875,21.58207444,14.95207444,-27.41769374,-21.06446697
0.1075,-21.29,-6.57375,257.2932692,21.58037698,14.95037698,-27.55938506,-21.20707324
0.1097,-23.47,-6.64085,268.3144231,21.58344216,14.95344216,-27.62798514,-21.27614062
0.1118,-21.56,-6.587,272.9142105,21.58464822,14.95464822,-27.57642088,-21.22424707
0.1165,-21.38,-6.4225,300.9154037,21.59119469,14.96119469,-27.42162896,-21.06848499
0.1212,-21.27,-6.4104,324.019304,21.59574427,14.96574427,-27.41411603,-21.06095146
0.1238,-23.14,-6.6496,267.8895,21.58332866,14.95332866,-27.63644224,-21.28465226
0.1263,-22.33,-6.8796,275.1790032,21.58522723,14.95522723,-27.86338964,-21.51309403
0.1281,-22.1,-7.0452,270.44,21.58400459,14.95400459,-28.02432737,-21.67507541
0.1298,-23,-7.2016,277.2523188,21.585749,14.955749,-28.1790824,-21.83085225
0.132,-22,-7.332,247.8218321,21.57752499,14.94752499,-28.29890466,-21.9514058
0.1342,-21.67,-7.4552,210.6484713,21.56385289,14.93385289,-28.40649931,-22.0596178
0.136,-25,-7.556,204.7066667,21.56120726,14.93120726,-28.50265559,-22.15638567
0.1378,-21.28,-7.6568,185.9955556,21.55177173,14.92177173,-28.5923558,-22.24661285
0.1401,-20.98,-7.77768,209.7839119,21.56347725,14.93347725,-28.72181505,-22.37699097
0.1423,-21.82,-7.72664,212.0694041,21.5644636,14.9344636,-28.67279026,-22.32765209
0.1449,-22.17,-7.66632,214.7704404,21.56560222,14.93560222,-28.61482626,-22.26931657
0.1475,-22.17,-7.606,214.9761493,21.56568777,14.93568777,-28.55586098,-22.20996664
0.1498,-19.47,-7.55264,210.2800299,21.56369318,14.93369318,-28.50173061,-22.15547019
0.1521,-19.29,-7.50502,209.7680629,21.56347034,14.93347034,-28.45490386,-22.10833616
0.154,-20.26,-7.466133333,209.7478296,21.56346151,14.93346151,-28.41682963,-22.07001315
0.1558,-19.17,-7.429293333,209.7286613,21.56345314,14.93345314,-28.3807593,-22.03370714
0.1583,-19.79,-7.378126667,209.7020385,21.56344152,14.93344152,-28.33066162,-21.98328213
0.1608,-19.88,-7.339386667,209.6754158,21.56342989,14.93342989,-28.2927283,-21.94510093
0.1624,-21.29,-7.331493333,209.6583773,21.56342245,14.93342245,-28.2849945,-21.93731657
0.164,-20.61,-7.3236,209.6413387,21.56341501,14.93341501,-28.2772607,-21.9295322
0.1667,-19.62,-7.31028,209.6125862,21.56340245,14.93340245,-28.26420991,-21.91639608
0.1693,-20.54,-7.297453333,209.5848986,21.56339035,14.93339035,-28.25164248,-21.90374648
0.1728,-20.01,-7.37408,208.6721807,21.56298965,14.93298965,-28.32627057,-21.97885957
0.1764,-19.33,-7.47704,207.5971316,21.56251317,14.93251317,-28.42660415,-22.07984559
0.1793,-19.78,-7.55998,206.7311198,21.56212574,14.93212574,-28.50742506,-22.16119203
0.1822,-19.31,-7.3622,210.5345372,21.56380356,14.93380356,-28.3154155,-21.96793868
0.1857,-19.48,-7.0157,216.5819504,21.56634995,14.93634995,-27.97865254,-21.62899176
0.1892,-21.57,-6.6692,222.4028723,21.56867018,14.93867018,-27.64167599,-21.28982845
0.1911,-19.32,-6.560575,223.7891617,21.56920496,14.93920496,-27.53585349,-21.18331803
0.193,-21.57,-6.50975,228.4413615,21.57095217,14.94095217,-27.48776491,-21.13492625
0.195,-19.32,-6.45625,235.4585759,21.57345699,14.94345699,-27.43777924,-21.08462974
0.197,-20.56,-6.40275,242.4757903,21.57581684,14.94581684,-27.38765579,-21.03419363
0.199,-22.29,-6.34925,248.1719778,21.5776343,14.9476343,-27.33701616,-20.98323458
0.2009,-22.3,-6.324075,252.1394593,21.57885167,14.94885167,-27.31353201,-20.95960464
0.2036,-23.27,-6.3288,257.7774593,21.58051715,14.95051715,-27.31974297,-20.9658666
0.2063,-19.89,-6.333525,263.4154593,21.58211134,14.95211134,-27.32588602,-20.97205977
0.2101,-19.67,-6.346233333,271.3504222,21.58424279,14.95424279,-27.34035525,-20.98663686
0.2139,-20.13,-6.5831,270.9026719,21.58412584,14.95412584,-27.57210603,-21.21990077
0.2175,-20.23,-6.8075,265.4681736,21.58267495,14.95267495,-27.79038412,-21.43959564
0.2211,-20.17,-6.940966667,260.6795031,21.58134634,14.95134634,-27.91976685,-21.56981523
0.2249,-20.45,-6.8637,249.6631395,21.57809638,14.94809638,-27.84103974,-21.49055351
0.2287,-20.748,-6.786433333,237.5239954,21.57416606,14.94416606,-27.76166463,-21.41063531
0.2328,-20.39,-6.697,250.3211085,21.57829852,14.94829852,-27.67805322,-21.32650358
0.2402,-20.08,-6.54794,249.0457895,21.57790574,14.94790574,-27.53176785,-21.17926016
0.2435,-20.87,-6.76145,272.5884112,21.58456414,14.95456414,-27.74710497,-21.3960456
0.2454,-21.6,-6.88438,265.9650467,21.58281006,14.95281006,-27.86576847,-21.51547328
0.2474,-18.49,-7.01378,257.1116263,21.58032426,14.95032426,-27.99006949,-21.64057071
0.2506,-20.65,-7.176,225.5443372,21.56987261,14.93987261,-28.1389197,-21.79032789
0.2539,-19.99,-7.143,229.120399,21.57120126,14.94120126,-28.10788052,-21.75909426
0.2571,-20.6,-7.111,232.5880952,21.57245063,14.94245063,-28.07774487,-21.72876957
0.2603,-20.19,-7.08554,235.5997193,21.57350585,14.94350585,-28.05382646,-21.70470151
0.2637,-19.39,-7.12566,238.653803,21.57454874,14.94454874,-28.09409139,-21.745236
0.267,-20.1,-7.1646,241.6180606,21.57553574,14.94553574,-28.133148,-21.78455391
0.2697,-19.58,-7.19646,244.0433623,21.57632546,14.94632546,-28.16508639,-21.81670587
0.2724,-19.83,-7.1384,246.468664,21.57709963,14.94709963,-28.10898917,-21.76024705
0.2753,-20.5,-7.063966667,249.0736177,21.57791436,14.94791436,-28.03690313,-21.68769521
0.2781,-19.85,-6.9921,251.5887454,21.57868498,14.94868498,-27.96728769,-21.61762984
0.2813,-19.11,-6.96305,254.4631771,21.57954704,14.94954704,-27.93967158,-21.58983873
0.2845,-19.38,-7.011583333,257.3376088,21.58038984,14.95038984,-27.98798162,-21.63846962
0.2877,-19.06,-7.060116667,260.2120404,21.58121402,14.95121402,-28.03627386,-21.68708248
0.2908,-19.45,-7.075,262.9966461,21.58199527,14.95199527,-28.05158607,-21.7024996
0.2935,-19.45,-7.0075,265.4219478,21.58266235,14.95266235,-27.98614679,-21.63663702
0.2962,-20.03,-6.94,267.8472495,21.58331735,14.95331735,-27.92069611,-21.57076289
0.2984,-19.79,-6.885,269.8234213,21.58384235,14.95384235,-27.8673577,-21.51707934
0.3006,-20.04,-6.8438,271.799593,21.58435972,14.95435972,-27.82752051,-21.47698516
0.3027,-20.21,-6.8396,273.6859388,21.5848466,14.9548466,-27.82387258,-21.47331644
0.3048,-21.69,-6.8354,275.5722846,21.58532681,14.95532681,-27.82021831,-21.46964131
0.3074,-21.49,-6.8302,277.9077603,21.58591233,14.95591233,-27.81568538,-21.46508244
0.31,-21.27,-6.825,280.243236,21.58648809,14.95648809,-27.81114318,-21.46051416
0.313,-21.44,-6.7235,282.9380157,21.58714061,14.95714061,-27.71240895,-21.36113905
0.3161,-22.82,-6.618616667,285.7226214,21.58780196,14.95780196,-27.6103714,-21.25843911
0.3196,-25.14,-6.5002,288.866531,21.58853332,14.95853332,-27.49515328,-21.14247293
0.3231,-23.16,-6.6024,292.0104406,21.58924893,14.95924893,-27.59587472,-21.24385678
0.3261,-24.23,-6.7144,294.7052203,21.58985015,14.95985015,-27.70608004,-21.35478576
0.329,-25.63,-6.822666667,297.310174,21.59042098,14.96042098,-27.81260186,-21.46200699
0.3324,-24.359,-7.0936,287.7705102,21.58828017,14.95828017,-28.07577253,-21.72688336
0.3357,-24.19,-7.4148,278.1410204,21.58597027,14.95597027,-28.387988,-22.04112387
0.3385,-25.38,-7.687333333,269.9705442,21.58388113,14.95388113,-28.65277634,-22.30762883
0.3412,-23.37,-7.758133333,262.0918707,21.58174324,14.95174324,-28.72004788,-22.37532644
0.3433,-24.75,-7.626533333,255.9640136,21.57998946,14.94998946,-28.58956038,-22.24397559
0.3454,-25.41,-7.494933333,249.8361565,21.57814963,14.94814963,-28.45899061,-22.11254139
0.3474,-23.74,-7.3696,244.000102,21.57631151,14.94631151,-28.3345563,-21.98728273
0.3494,-21.45,-7.244266667,238.1640476,21.5743833,14.9443833,-28.21003584,-21.8619368
0.3519,-21.99,-7.3232,230.8689796,21.57183595,14.94183595,-28.28487917,-21.93725311
0.3545,-22.21,-7.482666667,223.2821088,21.56901013,14.93901013,-28.43829101,-22.09164942
0.3576,-20.45,-7.6728,214.2362245,21.5653793,14.9353793,-28.6209575,-22.27548646
0.3607,-21.92,-7.771,214.7030952,21.56557418,14.93557418,-28.71726977,-22.37242911
0.3639,-20.9,-7.547,219.2021429,21.56740962,14.93740962,-28.49974396,-22.1534938
0.3671,-20.49,-7.323,223.6971282,21.56916966,14.93916966,-28.28214723,-21.93448665
0.3697,-21.43,-7.141,227.2997949,21.57053006,14.94053006,-28.10528418,-21.75647677
0.3723,-20.56,-7.0487,230.9024615,21.57184801,14.94184801,-28.01618708,-21.66680589
0.3753,-22.44,-6.9557,235.0593846,21.57331851,14.94331851,-27.92655015,-21.57659262
0.3783,-21.36,-6.8627,239.2163077,21.57473791,14.94473791,-27.83686485,-21.48633034
0.3826,-22.08,-6.709466667,245.1745641,21.57668845,14.94668845,-27.68872414,-21.33723413
0.3869,-18.86,-6.5432,251.4684141,21.57864846,14.94864846,-27.52783499,-21.17530625
0.3939,-18.71,-6.249319048,265.8662115,21.58278323,14.95278323,-27.2440988,-20.88974248
0.3976,-19.5,-6.084228571,273.4764758,21.58479286,14.95479286,-27.08441006,-20.72902319
0.4014,-19.61,-6.135182857,281.2924229,21.58674363,14.95674363,-27.13614547,-20.78110877
0.405,-19.59,-6.541571429,288.6970044,21.58849429,14.95849429,-27.53561329,-21.18319698
0.4087,-20.3,-6.959248571,296.3072687,21.5902024,14.9602024,-27.94608925,-21.59636498
0.4129,-20.11,-7.459026667,288.3586598,21.58841625,14.95841625,-28.43360639,-22.08705555
0.4171,-20.13,-7.970306667,278.6640206,21.58609982,14.95609982,-28.93188004,-22.58856959
0.4206,-20.91,-8.311733333,274.2870684,21.58500035,14.95500035,-29.26504762,-22.92390665
0.4242,-20.12,-8.242133333,273.3812052,21.5847684,14.9547684,-29.19669777,-22.85510887
0.4263,-21.56,-8.201533333,272.852785,21.58463238,14.95463238,-29.15682634,-22.81497614
0.4284,-20.88,-8.160933333,272.3243648,21.58449584,14.95449584,-29.11695439,-22.77484288
0.4301,-19.99,-8.1276,271.8965961,21.58438492,14.95438492,-29.08421992,-22.74189388
0.4361,-21.35,-7.9836,270.3868241,21.58399062,14.95399062,-28.94288761,-22.59963588
0.4377,-21.19,-7.9452,269.9842182,21.58388473,14.95388473,-28.90519826,-22.56169968
0.4414,-18.44,-7.841,269.0531922,21.58363865,14.95363865,-28.80296584,-22.4587979
0.4479,-19.91,-7.6135,267.4176059,21.58320218,14.95320218,-28.57985734,-22.23422926
0.4509,-18.01,-7.512325,266.6627199,21.58299893,14.95299893,-28.4806266,-22.13434904
0.4538,-19.44,-7.42315,265.9329967,21.58280136,14.95280136,-28.3931477,-22.04629746
0.4561,-24.49,-7.352425,265.3542508,21.5826439,14.9526439,-28.32376712,-21.97646267
0.4583,-19.94,-7.284775,264.8006678,21.58249263,14.95249263,-28.25740245,-21.90966355
0.4609,-22.14,-7.166125,264.1464332,21.58231304,14.95231304,-28.14108827,-21.79258844
0.4636,-21.8,-6.967,263.4670358,21.58212561,14.95212561,-27.9459917,-21.59621627
0.4663,-22.92,-6.767875,262.7876384,21.5819372,14.9519372,-27.75089415,-21.39984309
0.4691,-17.9,-6.561375,262.0830782,21.58174079,14.95174079,-27.5485697,-21.19619576
0.4735,-20.13,-6.427916667,260.9759121,21.58142999,14.95142999,-27.41763489,-21.0644037
0.4779,-19.92,-6.343583333,259.8687459,21.58111655,14.95111655,-27.33478471,-20.98101035
0.4816,-21.59,-6.3988,258.9377199,21.5808509,14.9508509,-27.38858199,-21.03515739
0.4878,-24.33,-6.768733333,257.3776221,21.58040144,14.95040144,-27.75027275,-21.39920802
0.4927,-24.48,-7.0458,256.1446417,21.58004235,14.95004235,-28.02114486,-21.67184732
0.4952,-23.3,-7.1808,255.51557,21.57985781,14.94985781,-28.15311753,-21.80468093
0.4988,-19.65,-7.3752,254.6097068,21.57959046,14.94959046,-28.34315675,-21.99595987
0.5095,-20.46,-7.307,251.9172801,21.57878451,14.94878451,-28.27563076,-21.92798774
0.5166,-19.47,-7.1416,250.1307166,21.57824014,14.94824014,-28.11320661,-21.76449918
0.5308,-22.36,-6.9508,246.5575896,21.57712773,14.94712773,-27.92537827,-21.57543692
0.5339,-20.66,-7.1089,245.7775407,21.57688058,14.94688058,-28.07990384,-21.73097036
0.537,-20.11,-7.267,244.9974919,21.57663185,14.94663185,-28.23442799,-21.88650236
0.5405,-20.46,-7.412,244.1167915,21.57634912,14.94634912,-28.37609656,-22.02909458
0.544,-20.46,-7.356,238.0604348,21.57434821,14.94434821,-28.31937613,-21.97199112
0.5477,-20.3,-7.2968,229.1502717,21.57121219,14.94121219,-28.25844331,-21.91064066
0.5514,-20.21,-7.221966667,220.2401087,21.56782242,14.93782242,-28.18196546,-21.83364202
0.5544,-22.05,-7.140466667,213.0156522,21.56486578,14.93486578,-28.09937323,-21.75049177
0.5574,-21.19,-7.058966667,205.7911957,21.56170155,14.93170155,-28.01658301,-21.66714093
0.5614,-21.46,-6.9503,200.7696092,21.559368,14.929368,-27.90798938,-21.55782332
0.5655,-23.72,-6.838916667,204.3998934,21.56106649,14.93106649,-27.80057315,-21.44971602
0.5683,-21.07,-6.76285,206.8791119,21.56219218,14.93219218,-27.72718332,-21.37585382
0.5711,-20.93,-6.696958333,209.3583304,21.56329121,14.93329121,-27.66372851,-21.31199137
0.5741,-23.15,-6.643208333,212.0146359,21.56444021,14.93444021,-27.61220677,-21.26014025
0.5772,-21.46,-6.587666667,214.7594849,21.56559766,14.93559766,-27.55893933,-21.2065321
0.5823,-21.02,-6.485175,219.2752043,21.5674388,14.9374388,-27.46036408,-21.10732443
0.5858,-20.93,-6.40555,222.3742274,21.56865906,14.93865906,-27.38358192,-21.03004834
0.5911,-24.14,-6.291666667,227.0670337,21.57044347,14.94044347,-27.27380213,-20.9195626
0.5928,-21.83,-6.263333333,228.5722735,21.57100031,14.94100031,-27.24659729,-20.89218352
0.5949,-20.8,-6.228333333,230.4316874,21.57167813,14.94167813,-27.21298178,-20.85835267
0.5971,-21.72,-6.191666667,232.3796448,21.57237658,14.94237658,-27.1777545,-20.82289964
0.5991,-24.42,-6.158333333,234.1505151,21.57300146,14.94300146,-27.14572013,-20.79065993
0.601,-20.78,-6.158,235.8328419,21.5735864,14.9435864,-27.14595089,-20.79089585
0.6034,-20.39,-6.1932,237.9578863,21.57431345,14.94431345,-27.18109988,-20.82627901
0.6057,-19.75,-6.226933333,239.9943872,21.57499813,14.94499813,-27.21477279,-20.86017617
0.6086,-21.06,-6.269466667,242.5621492,21.57584503,14.94584503,-27.25721426,-20.90290019
0.6115,-16.9,-6.356,245.1299112,21.57667419,14.94667419,-27.34270945,-20.98895905
0.6134,-17.77,-6.4396,246.812238,21.57720807,14.94720807,-27.42505202,-21.07184285
0.6153,-17.78,-6.5232,248.4945648,21.57773473,14.94773473,-27.50738762,-21.15471959
0.6202,-17.52,-6.7492,240.9292507,21.57530856,14.94530856,-27.72630497,-21.37505181
0.6219,-16.62,-6.9124,237.2455908,21.5740712,14.9440712,-27.8848808,-21.53465577
0.6237,-16.36,-7.0852,233.345245,21.57271849,14.94271849,-28.05274453,-21.70360759
0.6275,-16.97,-7.45,225.1111816,21.56970881,14.93970881,-28.40697856,-22.06013679
0.6307,-17.66,-7.67355,218.1772334,21.56699815,14.93699815,-28.62323098,-22.27778492
0.634,-17.73,-7.596,211.0265994,21.56401621,14.93401621,-28.54448253,-22.1985034
0.6376,-18.49,-7.5114,203.2259078,21.56052386,14.93052386,-28.45834699,-22.11178335
0.6411,-18.74,-7.461508333,195.641902,21.55686151,14.92686151,-28.4060251,-22.05909677
0.6446,-18.16,-7.482216667,188.0578963,21.55290378,14.92290378,-28.42253234,-22.07568709
0.648,-18.36,-7.502333333,180.6905764,21.548741,14.918741,-28.43826552,-22.09149701
0.6531,-18.47,-7.532508333,178.7986486,21.54761664,14.91761664,-28.46673469,-22.12014513
0.656,-16.87,-7.549666667,185.162973,21.55130756,14.92130756,-28.48704124,-22.14060742
0.6732,-20,-6.9852,213.8576744,21.56522066,14.93522066,-27.94772187,-21.59785198
0.6771,-18.16,-6.662475,219.1495221,21.56738858,14.93738858,-27.6338731,-21.28196658
0.6796,-19.22,-6.4556,222.4941912,21.56870561,14.93870561,-27.43261952,-21.07940656
0.6841,-18.44,-6.300525,228.5145956,21.57097911,14.94097911,-27.28298344,-20.92880724
0.6861,-18.06,-6.241025,231.1903309,21.57195154,14.94195154,-27.2256658,-20.87112126
0.6885,-18.31,-6.169625,234.4012132,21.57308916,14.94308916,-27.15685687,-20.80186996
0.6908,-18.55,-6.1346,237.4783088,21.57415051,14.94415051,-27.12358226,-20.76838464
0.6936,-17.95,-6.1682,241.2243382,21.57540604,14.94540604,-27.15766832,-20.80270122
0.6964,-17.91,-6.2018,244.9703676,21.57662317,14.94662317,-27.19171773,-20.83698068
0.6999,-18.49,-6.2438,249.6529044,21.57809322,14.94809322,-27.23423046,-20.87978032
0.7035,-18.63,-6.75775,263.11,21.58202672,14.95202672,-27.74106824,-21.38995356
0.7064,-17.52,-7.1826,258.9434909,21.58085255,14.95085255,-28.15582582,-21.80741313
0.7093,-17.81,-7.60745,254.7769818,21.57963997,14.94963997,-28.57054784,-22.22483667
0.7122,-17.95,-7.737133333,250.6104727,21.57838708,14.94838708,-28.69630053,-22.35140299
0.7152,-17.44,-7.774133333,246.3002909,21.57704638,14.94704638,-28.73124432,-22.38656666
0.7188,-18.08,-7.818533333,241.1280727,21.57537427,14.94537427,-28.77311683,-22.42870225
0.7223,-17.15,-7.653166667,236.0995273,21.57367836,14.94367836,-28.60963007,-22.26413693
0.7254,-17.57,-7.410333333,231.6456727,21.57211479,14.94211479,-28.37043778,-22.02337237
0.7285,-17.86,-7.1675,227.1918182,21.57048991,14.94048991,-28.13118644,-21.78254798
0.7317,-18.07,-7.0602,223.1109813,21.56894417,14.93894417,-28.02468138,-21.67533752
0.7349,-17.17,-7.0794,220.8754673,21.56807319,14.93807319,-28.04264732,-21.69341536
0.7379,-18.12,-7.0974,218.7796729,21.56724048,14.93724048,-28.05947503,-21.71034779
0.741,-17.97,-7.197333333,216.6140187,21.56636308,14.93636308,-28.15646389,-21.80796473
0.7433,-17.01,-7.3982,215.007243,21.56570068,14.93570068,-28.35246002,-22.00523705
0.7456,-16.14,-7.599066667,213.4004673,21.56502831,14.93502831,-28.54844691,-22.20250001
0.7481,-17.7,-7.8174,211.653972,21.5642859,14.9342859,-28.76146543,-22.41690542
0.7506,-17.74,-7.963933333,209.9074766,21.56353113,14.93353113,-28.9041881,-22.5605557
0.753,-17.55,-7.886333333,208.6206237,21.56296691,14.93296691,-28.82768973,-22.48355408
0.7554,-17.49,-7.808733333,208.5031183,21.56291505,14.93291505,-28.75167838,-22.40704587
0.761,-17.84,-7.635333333,208.2289391,21.5627938,14.9327938,-28.58182317,-22.23608033
0.7641,-17.12,-7.558866667,208.0771613,21.56272654,14.93272654,-28.50690657,-22.16067392
0.7672,-17.65,-7.4824,207.9253835,21.56265918,14.93265918,-28.43198987,-22.08526741
0.7701,-17.6,-7.40775,207.7833978,21.56259608,14.93259608,-28.35885554,-22.01165493
0.773,-18.11,-7.245833333,207.6414122,21.5625329,14.9325329,-28.20029641,-21.85205963
0.78,-17.7,-6.855,207.2986882,21.56238002,14.93238002,-27.81756707,-21.46682917
0.7886,-18,-7.7795,206.8776272,21.56219151,14.93219151,-28.72237418,-22.37754571
0.7947,-17.37,-7.839525,206.5789677,21.56205733,14.93205733,-28.78100466,-22.43655836
0.7973,-18.37,-7.789475,206.4516703,21.56200003,14.93200003,-28.73195658,-22.38718951
0.8,-17.34,-7.7375,206.3194767,21.56194044,14.93194044,-28.68102195,-22.33592178
0.8027,-18.64,-7.481675,206.1872832,21.56188078,14.93188078,-28.43053986,-22.08380306
